Sensor,s_0
164,-49333.29073643157
165,-49373.44061760374
166,-49394.74649709823
167,-49391.66701250345
168,-49452.92954577314
169,-49535.40740932832
170,-49491.04589104433
171,-49496.09378309042
172,-49541.9048954924
173,-49575.65195635675
174,-49596.99128463364
175,-49562.98102336013
176,-49573.28239994143
177,-49606.84898175942
178,-49670.02400827979
179,-49583.80266443043
180,-49585.06763931605
181,-49627.33794326233
182,-49590.21406279839
183,-49585.535169076655
184,-49524.93136379157
185,-49568.18600078683
186,-49531.93303334308
187,-49514.9268883583
188,-49516.38463596366
189,-49509.91250882281
190,-49388.39037573208
191,-49372.085927698674
192,-49424.685367009915
193,-49435.49990581687
194,-49385.728529584165
195,-49430.28154480867
196,-49425.5940689039
197,-49473.30680074553
198,-49467.95947825012
199,-49330.44743060227
200,-49263.185512506956
201,-49267.335707846905
202,-49227.1984713376
203,-49225.529981538675
204,-49332.168584843326
205,-49410.4125125626
206,-49422.824619315055
207,-49359.615316489806
208,-49280.95136485009
209,-49194.96430042711
210,-49162.496356859905
211,-49155.100350105546
212,-49130.09795463323
213,-49117.33127835544
214,-49063.19281585134
215,-49066.488997307904
216,-49056.73513279684
217,-49043.98616535802
218,-49036.86873334144
219,-49095.64537194198
220,-49015.17596675739
221,-49033.691577929
222,-49086.190115999
223,-49022.064760199566
224,-49027.119506688185
225,-48962.59869922273
226,-48968.26831004441
227,-49000.48996751023
228,-49005.795251553514
229,-49009.74242007897
230,-48983.81509650046
231,-49084.75338273806
232,-49070.955580427944
233,-49019.96660158831
234,-49076.778557114754
235,-49173.45516168553
236,-49177.64992437108
237,-49276.72312901156
238,-49244.4902246487
239,-49284.37219639808
240,-49260.79544477771
241,-49092.73826526549
242,-49023.01909139039
243,-49125.11777515309
244,-49206.30538724452
245,-49248.74518273571
246,-49265.6909474713
247,-49321.96414193705
248,-49326.90694120113
249,-49306.865478152
250,-49218.11749241047
251,-49192.93149340564
252,-49141.665763659155
253,-49106.744621845
254,-49111.24500635354
255,-49108.57817309958
256,-49085.54686731868
257,-49075.989262700605
258,-49009.678542067035
259,-49038.69679437758
260,-49048.73052315892
261,-49115.2424289297
262,-49114.69083468558
263,-49111.55527129504
264,-49117.42471071497
265,-49099.62395582261
266,-49033.58807177427
267,-49051.185166150906
268,-49112.66264808558
269,-49061.202373292566
270,-49070.081288528905
271,-49109.4504231976
272,-49036.774532194126
273,-49112.617063753554
274,-49138.18335247657
275,-49120.78245681234
276,-49133.578459002994
277,-49084.13416955911
278,-49010.349199357035
279,-49067.95896134261
280,-49085.474143737556
281,-49144.81769475486
282,-49147.22395023432
283,-49118.98120028261
284,-49228.55041835668
285,-49310.04262712866
286,-49295.16984022445
287,-49290.766744304165
288,-49257.7537437356
289,-49261.96876948998
290,-49300.72485688889
291,-49481.364889555625
292,-49367.86007351119
293,-49333.873099503435
294,-49248.47050212557
295,-49196.18177646736
296,-49209.390046943816
297,-49166.70605514946
298,-49189.57397627985
299,-49212.79424139912
300,-49317.305817510874
301,-49335.47135453546
302,-49315.210412050845
303,-49284.178634500626
304,-49244.688347765186
305,-49267.76082161071
306,-49292.15354640124
307,-49314.56176273077
308,-49301.40675858846
309,-49311.004636474456
310,-49271.1041701662
311,-49223.6294720906
312,-49191.2300971521
313,-49223.330237369126
314,-49212.66778818236
315,-49261.3281716215
316,-49272.59800116951
317,-49306.959139822124
318,-49331.898002430135
319,-49350.95222454791
320,-49309.538629783514
321,-49355.35131581978
322,-49347.55323900317
323,-49351.98649114562
324,-49308.16411571891
325,-49293.18405192349
326,-49267.577019795026
327,-49291.05057106664
328,-49236.632530541785
329,-49268.993602216644
330,-49237.25474260595
331,-49308.0215848235
332,-49318.171086069065
333,-49303.37567184052
334,-49267.0702583914
335,-49311.99815964452
336,-49247.21730902784
337,-49233.85430629266
338,-49189.549947059284
339,-49227.71165361044
340,-49299.94574146252
341,-49323.90752824405
342,-49323.965006012004
343,-49400.97577153824
344,-49337.578367595874
345,-49299.300084091374
346,-49348.0158155941
347,-49361.603649806486
348,-49340.47677613342
349,-49275.015911639144
350,-49339.29875432777
351,-49342.81344265196
352,-49279.6282319433
353,-49255.38097637105
354,-49192.03243657558
355,-49282.77306242958
356,-49305.33569608189
357,-49374.3183206735
358,-49369.26258595616
359,-49342.239428816385
360,-49384.064874483556
361,-49432.48572566217
362,-49460.23650076362
363,-49485.528630396744
364,-49512.448715785526
365,-49485.58892330535
366,-49516.979906499786
367,-49488.736122140166
368,-49393.49958036408
369,-49434.878760009226
370,-49451.43179772313
371,-49523.17273141137
372,-49459.66738096184
373,-49381.98349220665
374,-49389.537377156594
375,-49482.47204570715
376,-49499.69253671697
377,-49564.38307388404
378,-49588.51934369203
379,-49577.517729185354
380,-49539.45517111374
381,-49493.79648238324
382,-49508.03909541377
383,-49558.04496581178
384,-49568.8660286908
385,-49651.807827764904
386,-49607.77396440506
387,-49665.67390877833
388,-49684.922875293036
389,-49686.16452539255
390,-49703.15587312648
391,-49729.45813566791
392,-49708.14904775769
393,-49727.98594130886
394,-49815.10386127252
395,-49759.430444920494
396,-49738.080037306594
397,-49715.80018423609
398,-49589.567040650225
399,-49536.25414010782
400,-49497.965375835825
401,-49496.484790445764
402,-49539.517120664386
403,-49487.40922139697
404,-49438.739858950445
405,-49481.7281711065
406,-49486.861232792166
407,-49506.42833370331
408,-49559.557114608
409,-49526.399401309216
410,-49562.22525364183
411,-49548.37530796927
412,-49572.18346840895
413,-49595.76831504474
414,-49621.83418496838
415,-49635.232076722816
416,-49700.212080507496
417,-49728.71480597754
418,-49764.500624216606
419,-49744.80989966979
420,-49778.616359277476
421,-49810.32662890455
422,-49908.28226374318
423,-49903.622262724355
424,-49879.641074485044
425,-49947.94451403136
426,-49948.88571388887
427,-49980.48538255346
428,-49951.39646600363
429,-49893.70323933556
430,-49907.870561328484
431,-49861.37358513315
432,-49796.73794409896
433,-49780.88283401865
434,-49805.15200900873
435,-49742.23592743062
436,-49712.58595159369
437,-49713.849671561526
438,-49649.8905118427
439,-49734.42453567363
440,-49769.047322940925
441,-49826.82237940552
442,-49821.67740528119
443,-49763.26432479377
444,-49775.712607184854
445,-49753.33830642699
446,-49799.75763112691
447,-49867.660889021594
448,-49965.371509171
449,-50032.404829922576
450,-50003.46163767978
451,-50056.248993397196
452,-50097.21158231426
453,-50055.1477342617
454,-50025.40081510769
455,-50032.168263853135
456,-49973.145485041336
457,-50076.54786463522
458,-50203.63766564113
459,-50169.42533177315
460,-50143.64044961066
461,-50100.703354053294
462,-50106.6615850586
463,-50129.06369638896
464,-50046.51845389108
465,-50063.57728561222
466,-50001.45860491916
467,-50071.65433909181
468,-50050.45669550636
469,-50055.495134080025
470,-50062.56975977797
471,-50114.295157292974
472,-50102.46011161681
473,-50017.83400978308
474,-50021.40604453972
475,-50054.26957571614
476,-50080.335601427454
477,-50021.49327331613
478,-49994.492194918836
479,-49962.0833253862
480,-49957.31572578373
481,-50079.642814936175
482,-50084.16731839689
483,-50014.221347637
484,-49952.5411778916
485,-49981.91878921105
486,-49987.94888456548
487,-49924.515488786295
488,-50016.47731086005
489,-50053.9586741982
490,-50078.672737754685
491,-50115.53403576915
492,-50101.16102350149
493,-50098.26910035538
494,-50070.63497205586
495,-50168.98941856004
496,-50141.73814211395
497,-50102.29551495069
498,-50206.736706896765
499,-50209.80271446597
500,-50258.72323720591
501,-50204.570942067585
502,-50236.53257209184
503,-50211.740362409684
504,-50160.92074758284
505,-50171.18334495106
506,-50144.08142626478
507,-50114.534985603095
508,-50139.97366190926
509,-50210.33465814609
510,-50234.2474636124
511,-50249.75999681966
512,-50217.02980103601
513,-50224.64036952185
514,-50175.845729455956
515,-50115.32862261863
516,-50092.56969995731
517,-50091.84963609854
518,-50104.2461450865
519,-50075.78220854106
520,-50047.49517255393
521,-50093.47671673907
522,-50132.75315616218
523,-50144.89395791321
524,-50136.131571290214
525,-49976.23626010798
526,-49929.346836030825
527,-49881.90473734875
528,-49816.06497335395
529,-49750.8559802223
530,-49740.52631906808
531,-49755.71118913918
532,-49734.36719316232
533,-49800.69027512239
534,-49788.79393946438
535,-49783.31684715591
536,-49889.273128048546
537,-49938.929750709
538,-49890.91263719796
539,-49792.1374224092
540,-49810.157512640675
541,-49835.93971165206
542,-49795.593017267835
543,-49885.22165072159
544,-49928.18162210081
545,-49928.355511068476
546,-49936.535005477774
547,-49979.88698619151
548,-50033.719162731155
549,-49963.432418112454
550,-50006.99719482439
551,-50017.5086303246
552,-49928.11581487183
553,-49856.205804241385
554,-49821.31737254861
555,-49783.3911166399
556,-49810.25121849799
557,-49794.159319705504
558,-49829.85879579721
559,-49767.71858451015
560,-49835.15996889871
561,-49795.93581208383
562,-49754.479101837955
563,-49791.481335197415
564,-49747.614606531766
565,-49723.47706198391
566,-49638.39050876794
567,-49625.926876278565
568,-49609.8196337326
569,-49570.82003222495
570,-49655.46098128325
571,-49701.78613733326
572,-49746.64852762654
573,-49779.887247264036
574,-49721.542652668446
575,-49788.71733371487
576,-49780.181666927536
577,-49681.389155361234
578,-49777.49497704911
579,-49806.857515571995
580,-49744.29949460178
581,-49827.56441746565
582,-49822.41206369031
583,-49808.737532994295
584,-49786.436605360395
585,-49760.64924804984
586,-49807.2147295978
587,-49778.498351603615
588,-49721.49878551675
589,-49681.70425056257
590,-49686.47203919392
591,-49781.534385886596
592,-49820.06418185103
593,-49782.414297456824
594,-49871.39604913067
595,-49836.1770507866
596,-49923.98243027288
597,-49942.76901859012
598,-49977.61965785914
599,-49985.06472899004
600,-50017.254126023494
601,-50019.474847644655
602,-50003.09197100069
603,-50017.05690473273
604,-49970.6841117545
605,-49936.72880630867
606,-50013.20239207249
607,-50044.71213452571
608,-50069.22991054762
609,-50094.37799283801
610,-50013.37805988453
611,-50013.09294491587
612,-50017.39853671709
613,-49989.433631029555
614,-50007.4599183122
615,-49995.66278394568
616,-49971.541089499246
617,-49934.30941269338
618,-49929.374170008225
619,-50000.53386781834
620,-50084.90180288056
621,-50122.82839962102
622,-50086.23966978696
623,-50083.38660403261
624,-50108.65843270567
625,-50030.128999298184
626,-50013.92714989216
627,-50020.9386793317
628,-50043.693986982056
629,-49968.10286578221
630,-49949.41382115708
631,-49935.911470006955
632,-50024.87831721336
633,-49996.941131881686
634,-50078.49810500366
635,-50094.00652269771
636,-50081.52527537838
637,-50110.35243585295
638,-50141.10659334653
639,-50107.472928852796
640,-50209.3589938571
641,-50196.012071119876
642,-50250.98776906431
643,-50279.1391917038
644,-50313.15309249806
645,-50248.131665589455
646,-50246.12613793212
647,-50117.418676936664
648,-50068.5495912271
649,-50021.74714464189
650,-50000.03463844591
651,-50031.62876733309
652,-50021.080210546424
653,-50150.393187938025
654,-50147.99973919183
655,-50183.631753783215
656,-50184.71238521714
657,-50164.189669885716
658,-50109.420750452504
659,-50093.124364811294
660,-50074.246472943676
661,-49986.27971001857
662,-49966.23823883142
663,-50039.5857419484
664,-50000.42064877943
665,-49995.84101775748
666,-49937.70480129915
667,-49966.61967250401
668,-49939.87498685915
669,-50042.7134088735
670,-50032.69817687058
671,-49911.004425652565
672,-49823.66998854954
673,-49745.31660593758
674,-49846.92609724396
675,-49893.90189898481
676,-49932.50557065193
677,-49972.34311075879
678,-49924.433799921484
679,-49949.559059885054
680,-49840.976567973354
681,-49839.43363875326
682,-49825.02716981845
683,-49838.9835914355
684,-49865.571863030855
685,-49885.9165294758
686,-49888.34115820848
687,-49853.56178909832
688,-49878.39555085463
689,-49885.81209643705
690,-49877.87316493776
691,-49881.89641641381
692,-49835.680806045646
693,-49861.530690997184
694,-49930.29516048454
695,-49917.12848144389
696,-49871.442742737665
697,-49901.60424999396
698,-49793.68587093266
699,-49774.26507210759
700,-49740.60392178773
701,-49846.43050745081
702,-49881.66963082025
703,-49879.17743254507
704,-49820.20341443777
705,-49850.30602994129
706,-49781.00718578483
707,-49679.10484965624
708,-49663.48793240835
709,-49664.22873039855
710,-49652.35545834325
711,-49708.988415052365
712,-49718.03439528154
713,-49734.6752951108
714,-49695.39405968935
715,-49663.05653066261
716,-49662.20696491135
717,-49647.81411012415
718,-49654.428816120686
719,-49597.00869682232
720,-49556.65830357059
721,-49563.16987401097
722,-49664.80529382972
723,-49581.6723459954
724,-49476.24439541215
725,-49411.028591409515
726,-49445.37175771847
727,-49452.13220060237
728,-49365.07266453231
729,-49306.679700016284
730,-49247.36090532683
731,-49295.83511193589
732,-49253.81880976271
733,-49269.99727964485
734,-49252.32530205444
735,-49231.72791363148
736,-49250.27946777567
737,-49230.211698462845
738,-49137.662878656185
739,-49128.569855766895
740,-49101.13383282563
741,-49058.879768809034
742,-49076.328020299545
743,-49093.84453532183
744,-49023.48261381606
745,-48992.32245539759
746,-49002.65276947223
747,-48981.787493534175
748,-49026.748625970846
749,-49064.80336562348
750,-48998.715513941395
751,-49050.70682666832
752,-49015.069331655875
753,-48996.61233472187
754,-49023.6911669491
755,-49001.21256750236
756,-48991.339217293396
757,-48990.26368692728
758,-48978.01762050251
759,-49049.029469190355
760,-48990.232189955
761,-48972.11925616833
762,-48982.74818006224
763,-48995.916694841195
764,-49023.26580479314
765,-49068.211377428765
766,-49059.41585488212
767,-49074.124541968806
768,-49067.90076835972
769,-49197.19165979493
770,-49265.23642582766
771,-49268.0770679734
772,-49212.722784959566
773,-49254.33578111778
774,-49275.869487892414
775,-49286.32257370916
776,-49263.6970903217
777,-49259.431914133675
778,-49317.52176089163
779,-49301.761232139645
780,-49392.35240581357
781,-49389.41414663919
782,-49308.461256722505
783,-49283.98972467065
784,-49281.49561377625
785,-49362.920695835186
786,-49441.44652500928
787,-49494.15892082435
788,-49552.45066744182
789,-49551.94559072208
790,-49549.66135685708
791,-49541.54234416263
792,-49514.367717653
793,-49557.466007950876
794,-49518.86290729886
795,-49554.465503365405
796,-49604.93170801541
797,-49603.5408546737
798,-49571.93682355618
799,-49499.83497268883
800,-49571.62025026805
801,-49624.47159066831
802,-49659.62219820762
803,-49660.9187585963
804,-49661.94671994603
805,-49696.97061413325
806,-49651.045371611195
807,-49734.07500496399
808,-49790.18077779355
809,-49781.82997444798
810,-49809.311275907945
811,-49697.080757629454
812,-49717.0063022395
813,-49679.524190231896
814,-49633.039128143835
815,-49660.74036502732
816,-49698.993671039796
817,-49718.039450667995
818,-49651.594680071794
819,-49571.136100147596
820,-49590.01435662923
821,-49615.22357995755
822,-49698.23647787095
823,-49728.5029588029
824,-49760.187208423806
825,-49766.127614434925
826,-49836.705075394864
827,-49717.13305570258
828,-49703.14157259736
829,-49722.6542504988
830,-49720.927458653656
831,-49682.73841500557
832,-49660.3066797579
833,-49589.52678414613
834,-49659.30641271649
835,-49686.97297698099
836,-49653.37344603085
837,-49655.187167049386
838,-49737.45892628879
839,-49745.57162753661
840,-49757.21135246424
841,-49742.75524457677
842,-49769.59004448123
843,-49749.277135125274
844,-49791.3043718961
845,-49785.19622478962
846,-49752.67223568329
847,-49779.527214413
848,-49790.44777992952
849,-49717.93775096542
850,-49707.55225436232
851,-49690.377709040265
852,-49683.98523983871
853,-49663.74464843461
854,-49685.34095179592
855,-49639.74294253341
856,-49675.67643694761
857,-49643.0293786123
858,-49548.62233393699
859,-49520.21806040481
860,-49451.690212431306
861,-49390.25863857631
862,-49438.524911474415
863,-49528.37354549699
864,-49574.521012109486
865,-49580.958338146316
866,-49575.82453263542
867,-49517.60861529726
868,-49445.704504080386
869,-49421.35827715145
870,-49481.335845454436
871,-49548.22469023447
872,-49544.89867116024
873,-49568.88791347472
874,-49557.417524149874
875,-49679.99782572897
876,-49582.87304277338
877,-49534.493673833334
878,-49516.819203515515
879,-49473.44146653068
880,-49460.53795752028
881,-49463.61635618023
882,-49485.944649178135
883,-49461.30121257544
884,-49425.78883525499
885,-49355.64151787173
886,-49362.94211128753
887,-49401.68862118644
888,-49460.69323045532
889,-49438.10845389984
890,-49455.37604214202
891,-49469.306999666296
892,-49404.0383948419
893,-49390.33192392248
894,-49373.64933155442
895,-49342.48046482608
896,-49281.08896085164
897,-49190.700991381855
898,-49079.69076904994
899,-49135.456762325004
900,-49182.95623859105
901,-49130.0171643953
902,-49134.10654312193
903,-49154.78097849519
904,-49094.995908741155
905,-49148.05117610368
906,-49195.89756080578
907,-49115.30945727091
908,-49122.817344713665
909,-49105.097537225774
910,-49104.670862812265
911,-49088.77437167727
912,-49078.183052184664
913,-49126.57512376679
914,-49096.74321824203
915,-49082.93547916716
916,-49152.46925009584
917,-49165.69463413916
918,-49188.28754404011
919,-49258.78059787703
920,-49347.29278247633
921,-49417.78491604031
922,-49380.20988711978
923,-49377.964977832205
924,-49321.83119798012
925,-49375.00484587524
926,-49355.31111885958
927,-49408.21320942428
928,-49328.15045253321
929,-49374.784738559996
930,-49391.83177860205
931,-49333.099135613025
932,-49277.34427475959
933,-49273.08542110882
934,-49404.3008691282
935,-49408.30898557823
936,-49448.95977770604
937,-49471.62029709048
938,-49450.29735113887
939,-49452.41635487305
940,-49472.74143875031
941,-49525.56875070575
942,-49497.524577058284
943,-49552.97781199729
944,-49561.38927683814
945,-49511.425963180736
946,-49434.45408676829
947,-49400.26490117764
948,-49441.384434096624
949,-49442.332198480435
950,-49484.60432491087
951,-49464.7806967796
952,-49394.41030611526
953,-49428.08535973301
954,-49414.72412962745
955,-49370.97506314677
956,-49468.05938973386
957,-49469.58852095329
958,-49492.22036375252
959,-49577.45115452654
960,-49548.18681899324
961,-49458.23077173091
962,-49441.278153241234
963,-49315.439188200275
964,-49370.4046198591
965,-49340.535305408695
966,-49284.91019729099
967,-49321.1052556948
968,-49286.68278819022
969,-49314.78899039244
970,-49231.295205113856
971,-49227.11399564636
972,-49216.258700217266
973,-49158.35739720875
974,-49103.93302834897
975,-49151.98379172689
976,-49145.58732771982
977,-49173.218208284416
978,-49145.77997999946
979,-49100.26285637106
980,-49089.40302770518
981,-49107.03961225238
982,-49115.40617235974
983,-49106.28339155655
984,-49135.79510332929
985,-49243.73892677198
986,-49381.56999196591
987,-49398.210366022744
988,-49401.94748013594
989,-49313.3566072422
990,-49326.9215410885
991,-49232.96540246286
992,-49257.92599082416
993,-49291.6802495946
994,-49329.95088494953
995,-49390.39089501825
996,-49375.046862368115
997,-49338.071923624
998,-49344.37733936101
999,-49355.49724707136
1000,-49344.54930876987
1001,-49304.7056253716
1002,-49389.35812702795
1003,-49399.97993942865
1004,-49428.071372184655
1005,-49455.573168420255
1006,-49436.45809276373
1007,-49500.249537958196
1008,-49506.81373525051
1009,-49626.58697431997
1010,-49601.693848723226
1011,-49569.8697659534
1012,-49565.79395566349
1013,-49598.18935130862
1014,-49682.13152502876
1015,-49681.02018028487
1016,-49746.43527237174
1017,-49736.29959417688
1018,-49713.640783414055
1019,-49804.91169723335
1020,-49783.785337156616
1021,-49796.215962232105
1022,-49782.12135310305
1023,-49797.67203001557
1024,-49890.78832890746
1025,-49822.28422648643
1026,-49809.95104847199
1027,-49772.279784945
1028,-49733.61650575511
1029,-49812.79511833964
1030,-49702.49133627293
1031,-49741.243200310884
1032,-49679.92565079701
1033,-49703.65589799113
1034,-49747.82435456957
1035,-49699.67838184293
1036,-49628.032364545266
1037,-49594.91490167927
1038,-49483.35961138215
1039,-49392.613735396306
1040,-49445.56185134207
1041,-49450.62511152153
1042,-49536.87682862734
1043,-49574.2545860786
1044,-49562.65640366408
1045,-49553.91473506498
1046,-49573.259792531964
1047,-49512.68643184608
1048,-49518.23577712578
1049,-49511.64062673333
1050,-49447.96335022991
1051,-49426.785519819416
1052,-49348.14167079665
1053,-49450.47178538452
1054,-49512.54069269792
1055,-49434.78543761708
1056,-49526.81574262387
1057,-49512.29287386964
1058,-49481.60425023223
1059,-49461.485400273974
1060,-49373.52363563048
1061,-49455.45365868444
1062,-49413.381322389796
1063,-49429.78839982745
1064,-49472.711409257194
1065,-49544.997291156236
1066,-49558.155041659855
1067,-49609.98351674394
1068,-49661.91056830697
1069,-49639.71205941828
1070,-49582.764910416925
1071,-49609.32685834007
1072,-49534.28988150466
1073,-49533.8925310402
1074,-49597.1869731591
1075,-49596.51340087992
1076,-49595.055170714346
1077,-49606.55799086149
1078,-49586.32055103232
1079,-49590.755001766396
1080,-49549.27770201863
1081,-49578.85782288135
1082,-49599.661116745585
1083,-49668.22938403992
1084,-49632.52842361498
1085,-49587.864981862185
1086,-49584.6025118581
1087,-49546.79360719077
1088,-49489.06538745931
1089,-49589.3499841816
1090,-49524.75149699601
1091,-49522.21068024617
1092,-49477.01791694125
1093,-49522.36927620789
1094,-49480.84075512007
1095,-49441.88228189882
1096,-49396.70137606169
1097,-49437.222759842094
1098,-49416.10959975805
1099,-49427.19974022705
1100,-49453.09043466537
1101,-49453.19410880425
1102,-49472.93111985486
1103,-49478.37765667467
1104,-49444.74308850445
1105,-49461.26107304408
1106,-49405.251065683406
1107,-49355.053170921354
1108,-49365.777706161454
1109,-49325.88480605616
1110,-49351.125349959
1111,-49357.61958638579
1112,-49398.65546601796
1113,-49399.060428531906
1114,-49401.554674462976
1115,-49378.50942147119
1116,-49380.66092676058
1117,-49349.18984847199
1118,-49429.41365320987
1119,-49383.1326877039
1120,-49365.66500426049
1121,-49412.46531830236
1122,-49428.27118789474
1123,-49443.612111788025
1124,-49471.80856490509
1125,-49459.92419413298
1126,-49434.633453885304
1127,-49435.35560615242
1128,-49460.92408941622
1129,-49399.12096480903
1130,-49439.60372625856
1131,-49508.12813246331
1132,-49517.31331202432
1133,-49580.70141309228
1134,-49543.43960523028
1135,-49461.33735779633
1136,-49523.87106842365
1137,-49484.10980572544
1138,-49492.99014706926
1139,-49541.933361797725
1140,-49540.21629648248
1141,-49537.73508738019
1142,-49426.66811641402
1143,-49437.06059693961
1144,-49508.65907519472
1145,-49423.66148529732
1146,-49360.579148091216
1147,-49388.532921868304
1148,-49449.43107768083
1149,-49436.11311846739
1150,-49491.77137691001
1151,-49451.1170729842
1152,-49424.08335293325
1153,-49419.165618002684
1154,-49421.95999911018
1155,-49359.721173328086
1156,-49333.063291564045
1157,-49314.526028439155
1158,-49335.71772397321
1159,-49291.12688790072
1160,-49276.564570457966
1161,-49314.43651394967
1162,-49313.62568422119
1163,-49336.02983591237
1164,-49422.57909905865
1165,-49465.04155722774
1166,-49483.07670600647
1167,-49500.49514771224
1168,-49493.61239114675
1169,-49518.146254553794
1170,-49473.36813154619
1171,-49452.11183784038
1172,-49414.24908248929
1173,-49416.69604575782
1174,-49478.08641435318
1175,-49472.798417401
1176,-49563.57111470335
1177,-49645.245169293885
1178,-49626.06050809023
1179,-49634.23621438155
1180,-49649.85999660683
1181,-49664.8676441402
1182,-49572.513878858794
1183,-49486.969877693926
1184,-49492.55852306049
1185,-49478.79376872801
1186,-49422.141985815535
1187,-49409.384534621124
1188,-49476.147181462795
1189,-49464.67630519504
1190,-49470.09049125313
1191,-49412.249097453554
1192,-49452.846360292264
1193,-49473.183732110505
1194,-49474.49423784623
1195,-49515.080181201345
1196,-49569.452971131774
1197,-49508.47863134284
1198,-49519.91062314557
1199,-49629.00430426457
1200,-49582.07215064095
1201,-49499.43512816157
1202,-49523.14484972975
1203,-49508.189586658154
1204,-49473.3939048508
1205,-49530.39488616296
1206,-49569.46447121795
1207,-49535.1903960052
1208,-49527.400647767376
1209,-49586.87820130114
1210,-49653.017577448016
1211,-49590.59048423165
1212,-49529.53918188767
1213,-49572.71091567931
1214,-49599.54380018455
1215,-49614.514937009306
1216,-49580.50380132875
1217,-49604.58139704911
1218,-49655.10563447294
1219,-49707.10355481757
1220,-49693.05885600093
1221,-49711.76288779441
1222,-49714.61015099295
1223,-49670.058255611875
1224,-49563.14588521834
1225,-49630.99864735731
1226,-49572.388948755186
1227,-49682.5731706102
1228,-49618.71311831529
1229,-49559.41186915288
1230,-49508.116558032234
1231,-49506.31956920065
1232,-49497.97243207574
1233,-49505.21490953161
1234,-49480.4838548876
1235,-49436.90138447837
1236,-49487.003610389715
1237,-49501.6775419385
1238,-49456.639131619515
1239,-49405.715811389804
1240,-49402.357453369594
1241,-49334.616533292945
1242,-49300.88859877288
1243,-49241.90745696339
1244,-49158.19558399348
1245,-49194.24686829881
1246,-49189.15443897256
1247,-49088.362651402094
1248,-49105.98968307678
