Sensor,s_0
137,-38312.74447214914
138,-38400.14143613703
139,-38396.41340687969
140,-38360.20096356857
141,-38282.34453340889
142,-38258.10214203366
143,-38180.368584557
144,-38193.629729173175
145,-38156.24010174766
146,-38157.27576717504
147,-38149.90906183842
148,-38101.52446151729
149,-38054.09500692096
150,-38063.519641932
151,-38021.894993254085
152,-37939.86049513074
153,-37923.116439457925
154,-37895.52620578839
155,-37881.62514682024
156,-37818.01908897947
157,-37810.18533358896
158,-37772.33609148757
159,-37787.85781329397
160,-37766.086104648304
161,-37772.24943093717
162,-37781.898424756444
163,-37784.50493355106
164,-37782.77251962835
165,-37724.32382056709
166,-37699.3171577633
167,-37715.54074722311
168,-37761.324110285146
169,-37807.77580756451
170,-37795.81291705078
171,-37872.571123283
172,-37928.05381576323
173,-37826.056268705564
174,-37769.39469268033
175,-37740.91575719738
176,-37768.18138686375
177,-37771.57760529128
178,-37713.231517006636
179,-37702.1226435528
180,-37739.44504439233
181,-37748.60109256315
182,-37635.48301527195
183,-37643.93376230781
184,-37662.43013840118
185,-37611.10514745183
186,-37515.390281442866
187,-37569.904097956634
188,-37652.16117866341
189,-37686.032790624944
190,-37687.99559410491
191,-37651.61220815587
192,-37653.700567577536
193,-37638.025206248654
194,-37682.76711123827
195,-37685.30641915706
196,-37759.499162108754
197,-37740.36375550901
198,-37723.451770929
199,-37737.235493196466
200,-37734.356887246766
201,-37795.674446375655
202,-37812.328152538765
203,-37779.0065401329
204,-37769.776854347634
205,-37783.727832964076
206,-37757.88243941009
207,-37752.53892589069
208,-37778.874598914874
209,-37741.67543419774
210,-37749.757566456465
211,-37768.90162893865
212,-37784.90601392671
213,-37790.05352631163
214,-37778.67142599374
215,-37802.968192767934
216,-37760.322873560464
217,-37674.99227387631
218,-37708.363419365734
219,-37717.13303383912
220,-37699.879056649166
221,-37742.65860069687
222,-37755.21859424506
223,-37741.83841155384
224,-37695.86307263281
225,-37765.739145892956
226,-37838.02132353853
227,-37923.13208322371
228,-37953.39764407432
229,-37929.720903078414
230,-37908.93703708356
231,-37895.67322815324
232,-37899.90446243409
233,-37893.42934503453
234,-37964.82228011493
235,-37845.427607548205
236,-37734.670368741914
237,-37782.94706317091
238,-37738.48164324142
239,-37818.403372016786
240,-37804.74505905085
241,-37796.90520916579
242,-37787.622776088196
243,-37788.79558883979
244,-37775.91503910552
245,-37725.96731355888
246,-37703.25375507394
247,-37698.32945628669
248,-37663.29620613692
249,-37689.82772508244
250,-37682.35751976538
251,-37619.657894218646
252,-37613.01842153686
253,-37605.02914298737
254,-37609.766160315216
255,-37614.936989908914
256,-37617.58857284115
257,-37633.86582040757
258,-37659.1704690076
259,-37635.111919630384
260,-37641.933596157396
261,-37673.34278308496
262,-37618.37276365726
263,-37586.60930851519
264,-37612.961112266
265,-37582.58936371091
266,-37599.327645360856
267,-37577.366163754225
268,-37567.242948134335
269,-37615.86170836702
270,-37561.3798670725
271,-37579.2119021612
272,-37550.25838295765
273,-37522.861737559135
274,-37493.89235672026
275,-37494.47198216448
276,-37517.93894529174
277,-37448.356871238284
278,-37540.641121627006
279,-37450.45200944409
280,-37476.68305069848
281,-37509.19252485586
282,-37465.28694256471
283,-37474.141848548425
284,-37422.53939018813
285,-37369.92358738494
286,-37428.51028722206
287,-37455.40800047879
288,-37483.80262552975
289,-37560.56855253762
290,-37569.35670808891
291,-37546.89788221551
292,-37617.35237600824
293,-37602.42536458903
294,-37582.78495342537
295,-37547.4562476428
296,-37577.37252042908
297,-37631.677398008585
298,-37542.67816832838
299,-37589.05700254826
300,-37511.77349739843
301,-37465.85468695845
302,-37398.589913240496
303,-37342.388317088546
304,-37354.806448491865
305,-37316.83323294698
306,-37350.877808615514
307,-37303.193585044035
308,-37330.34477745865
309,-37277.035545210594
310,-37259.8147033737
311,-37331.12997236119
312,-37380.63326620092
313,-37371.8090130573
314,-37291.90941524591
315,-37224.9580570042
316,-37222.35238285646
317,-37235.332898688495
318,-37154.37087007671
319,-37095.713479877384
320,-37114.26029293359
321,-37065.36142142961
322,-37058.73623584618
323,-37056.47657029634
324,-37071.93833163345
325,-37040.709076393876
326,-36953.40201560704
327,-36954.78486340036
328,-36955.29562726485
329,-36958.845700161684
330,-36909.53359864513
331,-36827.9505538286
332,-36851.292376037825
333,-36919.67331033267
334,-36933.259922329984
335,-36936.26392857917
336,-36947.02571558336
337,-36910.47093190823
338,-36934.742380804215
339,-37011.690980644766
340,-36993.06727169701
341,-36967.62928016324
342,-36907.92182993161
343,-36918.82873153635
344,-36886.93421936306
345,-36831.25523220561
346,-36885.04990505076
347,-36882.60204069697
348,-36862.131618631916
349,-36855.026008474626
350,-36756.06804189554
351,-36706.29553135234
352,-36717.12048323
353,-36755.299142256765
354,-36674.45733808789
355,-36638.198960688045
356,-36664.482596845424
357,-36622.516037402784
358,-36602.221813326585
359,-36657.18705142681
360,-36674.752778641654
361,-36681.185608992535
362,-36719.46966068343
363,-36687.82192953326
364,-36682.55554974185
365,-36632.55458152189
366,-36521.62983430044
367,-36587.984252964554
368,-36586.09860890298
369,-36537.25263165264
370,-36578.05558909717
371,-36622.67134827814
372,-36652.74533552077
373,-36705.31051535544
374,-36727.57911787871
375,-36779.06939466205
376,-36810.476417442565
377,-36745.77811600952
378,-36804.68800014637
379,-36711.77832608846
380,-36726.255866654275
381,-36787.454765170645
382,-36766.786735607726
383,-36816.87255588648
384,-36827.98627443137
385,-36846.8813122673
386,-36838.518742998334
387,-36794.59104558683
388,-36794.988888888896
389,-36738.5308908477
390,-36796.51545353465
391,-36759.17015642983
392,-36689.024598153
393,-36702.00682597821
394,-36732.09002329555
395,-36676.95955372791
396,-36628.2763636816
397,-36652.77189192905
398,-36706.200877495736
399,-36719.01181958124
400,-36848.96948524051
401,-36808.35710835749
402,-36875.882127682125
403,-36887.53954337852
404,-36899.040771583976
405,-36928.14159096432
406,-36931.6852643429
407,-36990.56780217192
408,-37022.76490228495
409,-36993.803209866695
410,-36949.94417743978
411,-36876.71973639816
412,-36882.75138931925
413,-36827.408962623755
414,-36854.75320755021
415,-36816.171872939995
416,-36809.27994191208
417,-36804.49967555684
418,-36748.82728985306
419,-36679.17372388031
420,-36659.382157608205
421,-36645.2039455893
422,-36649.28312929163
423,-36603.47377037955
424,-36566.814490718425
425,-36487.44075398222
426,-36467.65676559674
427,-36551.50100750437
428,-36634.989002533875
429,-36609.940803223086
430,-36643.352956874674
431,-36650.77282725585
432,-36698.42196762217
433,-36766.33021573534
434,-36721.49885909187
435,-36672.05585915582
436,-36722.33496193604
437,-36675.82740586248
438,-36703.950533354175
439,-36693.825920313284
440,-36624.164559267934
441,-36558.296749736146
442,-36476.9411208489
443,-36470.786742625496
444,-36459.74003944213
445,-36393.89865904427
446,-36532.23984801866
447,-36576.14052930442
448,-36650.69410014446
449,-36588.59071780987
450,-36688.49264131407
451,-36597.03498263019
452,-36629.80702201356
453,-36659.437933683635
454,-36590.431558263605
455,-36593.80199537333
456,-36536.06330228094
457,-36514.51489738199
458,-36462.58745201817
459,-36427.77495298339
460,-36442.51007729506
461,-36522.222123172825
462,-36581.276302501064
463,-36618.63046953211
464,-36648.39025534618
465,-36717.53306425876
466,-36711.06943351008
467,-36694.721683278345
468,-36711.10955569138
469,-36772.897443827926
470,-36688.26447880505
471,-36610.33582384204
472,-36607.3113850898
473,-36543.01961015007
474,-36631.47208654537
475,-36606.24658651169
476,-36642.68265407743
477,-36669.18629279075
478,-36700.97247211585
479,-36737.29747604966
480,-36691.07639908395
481,-36654.97410223157
482,-36623.10192902039
483,-36624.004436746814
484,-36686.24104700536
485,-36664.28364489982
486,-36633.7177317299
487,-36731.192966999944
488,-36760.463858531846
489,-36686.53679213394
490,-36649.182254994514
491,-36680.33368329568
492,-36774.45923646348
493,-36863.619441779396
494,-36978.249383807146
495,-37032.07251847998
496,-37068.263957323885
497,-37007.27752597654
498,-37003.47497547911
499,-37088.88585340928
500,-37120.89210510594
501,-37139.099480298566
502,-37109.346665048164
503,-37112.65226205552
504,-37021.02847328172
505,-37026.11184105305
506,-37026.13657789627
507,-37041.792441258345
508,-37024.591465178055
509,-37133.56519160431
510,-37165.86433733809
511,-37129.64998054281
512,-37049.198428409385
513,-37163.77078894431
514,-37148.79168105816
515,-37154.46699888566
516,-37181.034133125824
517,-37114.00495642826
518,-37147.98530114499
519,-37203.87515654196
520,-37154.72651690495
521,-37175.90605278293
522,-37149.17657254852
523,-37167.23816089272
524,-37067.715338554735
525,-37049.257147944976
526,-37068.761229006566
527,-37106.641954215534
528,-37125.68511439675
529,-37121.25285272508
530,-37142.05019017161
531,-37170.39850687492
532,-37183.446851024266
533,-37115.61558064463
534,-37041.3281584746
535,-37042.819483461164
536,-37025.9279567636
537,-37104.056735337435
538,-37096.385962721186
539,-37104.20747923933
540,-37177.929566204315
541,-37193.70585108006
542,-37280.91316188259
543,-37268.82623693558
544,-37252.921333491555
545,-37279.703228629594
546,-37292.8107779485
547,-37294.02899088232
548,-37268.428268621414
549,-37300.3396033768
550,-37301.2240383087
551,-37295.46022000607
552,-37284.37093359645
553,-37400.44914634879
554,-37360.4497344317
555,-37289.77381050623
556,-37277.21913625349
557,-37283.76631189381
558,-37234.31699617084
559,-37251.30682537246
560,-37202.56068252264
561,-37142.76220793946
562,-37116.26343378865
563,-37117.36424850318
564,-37088.00289108708
565,-37080.74885840981
566,-36985.17931293749
567,-37044.86344999345
568,-37042.37977287595
569,-36989.47077224335
570,-36999.118913895385
571,-36980.56568575377
572,-37004.83075801637
573,-36989.78790336879
574,-36957.08459074819
575,-36906.477112329616
576,-36966.488463663176
577,-37021.11532207114
578,-37070.120577883754
579,-36952.42716877411
580,-36921.50111952386
581,-36984.05967400586
582,-36911.40231350428
583,-36931.39710487083
584,-36878.134532376396
585,-36838.69345258527
586,-36769.052534617476
587,-36738.50810085362
588,-36751.97621796484
589,-36767.399364106575
590,-36816.17524707516
591,-36853.65324369197
592,-36912.62559923193
593,-36996.66973653892
594,-36967.75235203581
595,-36995.43395721148
596,-37034.84001877432
597,-36985.66409586196
598,-37033.17034820605
599,-36960.74151447174
600,-36933.63118075135
601,-36993.22687957248
602,-37039.76817833773
603,-37080.86193024983
604,-37038.74669671767
605,-37039.3616854157
606,-37170.39554424025
607,-37156.24249127615
608,-37212.40162531617
609,-37234.03358112007
610,-37284.153377545284
611,-37357.03062884772
612,-37398.20079966149
613,-37297.221820966945
614,-37315.83640674615
615,-37320.52221149517
616,-37252.37949898022
617,-37269.9016491516
618,-37276.418845402135
619,-37154.50461226241
620,-37197.00975816053
621,-37218.17636002121
622,-37166.60353120337
623,-37161.32280500074
624,-37170.434482394005
625,-37162.09020022875
626,-37116.16323631563
627,-37185.998277319915
628,-37211.19091339768
629,-37213.96919896389
630,-37176.16932245057
631,-37154.6004396391
632,-37130.97154898867
633,-37172.74421631553
634,-37190.90327815033
635,-37209.0705265994
636,-37102.69424390052
637,-37111.35349374309
638,-37135.96918490142
639,-37130.910540663725
640,-37137.12853633179
641,-37131.10576887822
642,-37129.56419260427
643,-37158.61671923014
644,-37260.790396352524
645,-37260.11030978555
646,-37235.49819813264
647,-37224.89571472814
648,-37209.73536905736
649,-37176.26460535742
650,-37182.172432575244
651,-37141.98073229698
652,-37154.16911361576
653,-37178.99028989901
654,-37272.95236632444
655,-37248.50842555188
656,-37314.07589549175
657,-37353.96667790438
658,-37363.74173901179
659,-37397.182136631505
660,-37462.17700874315
661,-37446.93958397805
662,-37503.9140888529
663,-37490.34015692486
664,-37527.6819006248
665,-37545.39421795606
666,-37471.60757246911
667,-37506.82627300635
668,-37501.083598523306
669,-37514.62387968095
670,-37381.91120107964
671,-37344.1691021447
672,-37377.03130873777
673,-37424.11944427396
674,-37374.15556758975
675,-37448.30295517487
676,-37429.72763577177
677,-37416.5167649414
678,-37386.09870878683
679,-37442.00775868325
680,-37408.216726374376
681,-37327.94908962347
682,-37306.88163132642
683,-37297.101161219674
684,-37322.295798970015
685,-37325.82857682479
686,-37309.731685318024
687,-37319.69666548657
688,-37301.066509094206
689,-37300.1672447293
690,-37296.06260293196
691,-37202.82030713139
692,-37240.80164355218
693,-37232.57516829362
694,-37227.17862458273
695,-37208.67776036895
696,-37156.151880244106
697,-37237.584784445404
698,-37155.22905031025
699,-37163.70181119662
700,-37112.5796820424
701,-37143.01727039057
702,-37121.31366123636
703,-37140.797330769776
704,-37177.51224775024
705,-37135.62736090329
706,-37092.69316964885
707,-37067.76813270091
708,-37099.019714849695
709,-37003.63561489343
710,-37017.65842950992
711,-37047.67517172884
712,-37070.225998456015
713,-37099.73171023307
714,-37077.412690962956
715,-37051.49231187693
716,-37115.94025731387
717,-37186.99976473935
718,-37156.74767004603
719,-37154.31544049806
720,-37101.864417730205
721,-37064.73717732752
722,-37060.09764042002
723,-37073.95265939632
724,-37120.07422249407
725,-37085.65020345054
726,-37049.88738945267
727,-37055.026002501276
728,-37015.1614952357
729,-37018.19700811325
730,-37086.2045589473
731,-37060.39691056052
732,-37182.242385376245
733,-37256.30501377516
734,-37329.85650001469
735,-37309.71864283307
736,-37330.485576061226
737,-37304.65109117395
738,-37256.91637186666
739,-37281.32518510594
740,-37307.1583658998
741,-37354.19952822461
742,-37342.828358892635
743,-37267.23666036301
744,-37312.44770101637
745,-37360.798847615675
746,-37331.89810406901
747,-37408.66890344851
748,-37374.85486921306
749,-37401.81127958037
750,-37449.53130399107
751,-37451.822485220786
752,-37536.34053323434
753,-37489.14705400156
754,-37457.51236095456
755,-37557.909899407896
756,-37610.02946322035
757,-37575.58227346281
758,-37619.32379063467
759,-37601.83195861708
760,-37647.19550558836
761,-37631.54909385866
762,-37603.1783346298
763,-37592.27906971149
764,-37600.70971798558
765,-37528.77980560994
766,-37557.603736900805
767,-37470.67204620256
768,-37445.82013902176
769,-37444.18941481853
770,-37439.24929561958
771,-37508.52597637767
772,-37434.54556959746
773,-37367.728605272714
774,-37417.73230655885
775,-37430.905786173156
776,-37454.37504159517
777,-37425.26712672244
778,-37431.64209257157
779,-37419.639029421625
780,-37461.83879772194
781,-37428.98996392623
782,-37486.73593097731
783,-37512.36815905169
784,-37562.11495437282
785,-37646.06614277869
786,-37661.10788176846
787,-37636.655780211324
788,-37643.61171279587
789,-37614.857041750794
790,-37581.786415020484
791,-37600.97166775919
792,-37557.18852428711
793,-37523.83491999464
794,-37503.81109716088
795,-37450.91272363683
796,-37448.53137056022
797,-37442.39269926934
798,-37459.20772812328
799,-37586.31966427561
800,-37579.83985236477
801,-37478.72300499968
802,-37435.68366973278
803,-37500.39462012924
804,-37482.54404792023
805,-37522.79009421669
806,-37537.6597976418
807,-37523.47071632775
808,-37453.6386708905
809,-37391.93957487075
810,-37384.65465226589
811,-37487.77091652782
812,-37529.457857201436
813,-37475.422050793255
814,-37536.55836145475
815,-37588.40564902537
816,-37517.198821345744
817,-37552.18750672614
818,-37504.611345294245
819,-37535.800124705
820,-37579.619298801095
821,-37466.11930282137
822,-37506.75399737028
823,-37441.50949394417
824,-37468.22760650899
825,-37486.78261086266
826,-37444.44106727638
827,-37411.74149770036
828,-37417.498138199226
829,-37455.25218231392
830,-37487.58405039724
831,-37428.29992554165
832,-37404.36116213649
833,-37490.86164853967
834,-37533.63392580881
835,-37442.94104151931
836,-37331.26155923111
837,-37227.85025886853
838,-37264.19938391908
839,-37211.09682308652
840,-37263.590414380764
841,-37196.89439762627
842,-37147.931217280544
843,-37216.41478875735
844,-37198.68703925635
845,-37217.41984478134
846,-37241.22286864723
847,-37312.97561209512
848,-37258.696980899236
849,-37242.511830100244
850,-37299.52572470711
851,-37288.30036990833
852,-37285.42231323414
853,-37291.0436481563
854,-37367.02067302944
855,-37334.514185333646
856,-37436.96061819999
857,-37520.780602138395
858,-37486.14896831727
859,-37474.1634467278
860,-37371.49374843866
861,-37380.74878940469
862,-37451.01268585257
863,-37349.866470772235
864,-37356.520420741224
865,-37322.11542571816
866,-37314.04884564813
867,-37259.81326640009
868,-37209.250920071165
869,-37304.323509745656
870,-37237.931704175215
871,-37290.78690721151
872,-37307.39962646877
873,-37334.436354831814
874,-37308.68960757506
875,-37269.88274743333
876,-37234.28572542
877,-37338.281780396275
878,-37348.13180842383
879,-37385.044182318714
880,-37338.66589666794
881,-37332.10199892128
882,-37241.05208629235
883,-37272.8327110548
884,-37302.630897675714
885,-37248.1783805224
886,-37215.34506971342
887,-37170.61607771126
888,-37249.32207499229
889,-37275.336644531875
890,-37262.05519776231
891,-37215.85940791909
892,-37201.41514688165
893,-37121.60320850808
894,-37134.91073144187
895,-37119.973577012046
896,-37088.100150236154
897,-37112.165899336396
898,-37026.79330308417
899,-37010.916555262185
900,-37010.551912271905
901,-36956.8448037044
902,-36858.80270437863
903,-36732.17325048563
904,-36726.53745833577
905,-36698.08692573409
906,-36766.536084465326
907,-36717.85518374884
908,-36753.595572550956
909,-36775.139386904084
910,-36836.38973346206
911,-36782.097183351034
912,-36782.17376493627
913,-36839.86874217325
914,-36799.56937816047
915,-36786.71635168923
916,-36800.66688445927
917,-36839.86029319591
918,-36805.395781146544
919,-36829.975693585744
920,-36900.928873767065
921,-36911.52146939856
922,-36923.09021266912
923,-36913.659485983364
924,-37013.038458698335
925,-37054.70554212661
926,-37058.60017176719
927,-37148.29332111497
928,-37164.0442951734
929,-37152.513899579404
930,-37164.49261325708
931,-37259.198569809436
932,-37321.99228432287
933,-37373.059355233076
934,-37474.041540152066
935,-37386.7760990817
936,-37476.1493479415
937,-37491.216207353595
938,-37408.88201207385
939,-37388.74845226779
940,-37421.119985834725
941,-37489.84100399196
942,-37451.677225439664
943,-37490.4897286099
944,-37509.25727023619
945,-37578.28488529979
946,-37511.69256286407
947,-37457.33831179998
948,-37505.57751523993
949,-37507.37934745257
950,-37506.01950202914
951,-37556.003027357205
952,-37569.636310337824
953,-37554.10170316798
954,-37529.57757291857
955,-37488.53686784621
956,-37446.66153995785
957,-37467.84911617065
958,-37498.12662643093
959,-37531.72333648721
960,-37614.93868234024
961,-37699.25069588623
962,-37592.82145220128
963,-37518.32969849722
964,-37564.860031455944
965,-37522.70562539948
966,-37532.552652649945
967,-37470.027357602085
968,-37495.201519632494
969,-37475.70568117623
970,-37450.86194808263
971,-37386.17233024066
972,-37462.83730392856
973,-37378.51022930983
974,-37348.99179178765
975,-37391.67423538333
976,-37469.630085514924
977,-37452.80400700951
978,-37408.74021293435
979,-37507.83967330993
980,-37515.675186836306
981,-37549.653639962016
982,-37687.4160068573
983,-37780.49001807337
984,-37849.251088392906
985,-37924.245637908025
986,-37941.79901495821
987,-37895.585703376695
988,-37871.89039550754
989,-37791.851953197125
990,-37806.820557303465
991,-37803.47522385461
992,-37813.121188758036
993,-37793.98551619666
994,-37864.97524015018
995,-37826.3037229244
996,-37813.449623335684
997,-37855.41654264586
998,-37882.83014774525
999,-37868.76897678416
1000,-37832.203648132614
1001,-37815.95233078328
1002,-37772.39358833399
1003,-37770.664091041974
1004,-37765.93917558657
1005,-37773.777381179796
1006,-37772.92850258106
1007,-37708.921543950484
1008,-37719.61794178558
1009,-37773.375193951964
1010,-37719.618524576144
1011,-37722.60295171542
1012,-37719.73350454013
1013,-37725.1512145303
1014,-37770.51748072518
1015,-37805.08819926607
1016,-37857.90633086812
1017,-37857.50066806019
1018,-37852.60889112481
1019,-37802.51767901427
1020,-37828.254209939325
1021,-37764.30313554227
1022,-37775.85477135362
1023,-37772.56181534526
1024,-37775.33849770337
1025,-37714.13232897819
1026,-37760.74154227079
1027,-37763.194963822796
1028,-37736.90011633932
1029,-37748.48006628303
1030,-37726.757565179425
1031,-37750.94944153075
1032,-37759.5009763428
1033,-37725.39574296434
1034,-37742.89988044021
1035,-37768.930482071926
1036,-37833.11288479323
1037,-37706.9119216937
1038,-37713.34038504694
1039,-37716.59193600088
1040,-37730.13634491361
1041,-37594.78922711501
1042,-37625.96519878475
1043,-37592.146290575845
1044,-37574.422832806194
1045,-37610.75949695575
1046,-37513.68656824133
1047,-37515.317149476745
1048,-37548.48392099126
1049,-37572.87780304538
1050,-37622.121743842144
1051,-37628.112794412766
1052,-37697.618159284895
1053,-37711.28790747346
1054,-37765.62779900487
1055,-37780.50113734945
1056,-37834.378290762936
1057,-37786.17669180209
1058,-37795.79568766924
1059,-37811.89676421209
1060,-37829.183583318445
1061,-37834.97309285216
1062,-37845.50801946241
1063,-37886.986307845196
1064,-37887.5915778535
1065,-37877.3012505819
1066,-37927.231403896614
1067,-37874.87203712977
1068,-37832.29233116081
1069,-37733.73142272814
1070,-37731.68803999624
1071,-37688.57492205882
1072,-37706.10971286851
1073,-37620.98326950206
1074,-37700.56809303151
1075,-37713.225127837075
1076,-37699.04367961458
1077,-37733.209193321
1078,-37786.46365842849
1079,-37773.446856490125
1080,-37771.081334975184
1081,-37824.66989866927
1082,-37830.27841615896
1083,-37801.78934107077
1084,-37761.15704475198
1085,-37718.89780858218
1086,-37746.65304283906
1087,-37771.52838817352
1088,-37856.34176325837
1089,-37917.21279016798
1090,-37990.006383579326
1091,-38029.513809381555
1092,-38087.16448301888
1093,-38100.567257294155
1094,-38078.513504823946
1095,-38051.649820118844
1096,-38064.65380425641
1097,-38010.842173136436
1098,-38031.82251260279
1099,-38084.72837076568
1100,-38078.51848757299
1101,-38044.73883078653
1102,-38004.87438621925
1103,-38072.75123055181
1104,-37999.90461908816
1105,-37938.529225828664
1106,-37943.32738965447
1107,-37912.79060094396
1108,-37877.161547106116
1109,-37875.22104596399
1110,-37865.281339497604
1111,-37890.21709746523
1112,-37887.21351166461
1113,-37897.538628410904
1114,-37964.36061261127
1115,-37895.3808425652
1116,-37852.48601908042
1117,-37881.39771263848
1118,-37820.58539648513
1119,-37841.306506993584
1120,-37845.08586661474
1121,-37867.01416802732
1122,-37853.69059280388
1123,-37827.30129030934
1124,-37757.94776176296
1125,-37722.58961201986
1126,-37644.80374947373
1127,-37693.86907850296
1128,-37732.23320401191
1129,-37625.77155728987
1130,-37635.10300556931
1131,-37629.14628009871
1132,-37614.88845220726
1133,-37559.8223922513
1134,-37612.34638483224
1135,-37696.06534586088
1136,-37604.00204171041
1137,-37608.09646228987
1138,-37603.76581820884
1139,-37560.93149811489
1140,-37567.23267436437
1141,-37592.06121535691
1142,-37543.942074962346
1143,-37562.993353736936
1144,-37649.6862179953
1145,-37674.35473202534
1146,-37694.12975910379
1147,-37684.09289195534
1148,-37666.7586688777
1149,-37640.48425049175
1150,-37705.452887588675
1151,-37712.322208160906
1152,-37767.81405860754
1153,-37804.470422138336
1154,-37830.870390309945
1155,-37782.864125252265
1156,-37770.75947323538
1157,-37788.16114810083
1158,-37762.854092460315
1159,-37727.295097530005
1160,-37789.05299744026
1161,-37789.6658162388
1162,-37723.12060105218
1163,-37658.62952135862
1164,-37744.845233939006
1165,-37801.26573216613
1166,-37682.866019480556
1167,-37628.269067574394
1168,-37597.528386178376
1169,-37544.51813075772
1170,-37541.58376482983
1171,-37491.97300401005
1172,-37488.307008995165
1173,-37543.93999941808
1174,-37577.69904870096
1175,-37542.70984074051
1176,-37532.90655723802
1177,-37582.00424374512
1178,-37565.772767262184
1179,-37594.031565887235
1180,-37633.54287026691
1181,-37604.960601545296
1182,-37670.22384181265
1183,-37661.48829962007
1184,-37709.34096873847
1185,-37663.06378840502
1186,-37639.72297865731
1187,-37659.233614758945
1188,-37590.44939030812
1189,-37607.02148285076
1190,-37549.85012175355
1191,-37543.51713661143
1192,-37544.60984496559
1193,-37548.44443703469
1194,-37553.56993679427
1195,-37613.26413972553
1196,-37580.38551495933
1197,-37636.845690985196
1198,-37612.93322311349
1199,-37554.62449052494
1200,-37577.64112749367
1201,-37546.34461352141
1202,-37525.06364368798
1203,-37526.96177064256
1204,-37513.85036055377
1205,-37511.45893004981
1206,-37498.901888320346
1207,-37555.92279652271
1208,-37523.868910804435
1209,-37533.3391538822
1210,-37540.020649715945
1211,-37638.82729028852
1212,-37707.4622459531
1213,-37712.15647754189
1214,-37655.90547802268
1215,-37624.37390005116
1216,-37535.35033783608
1217,-37446.01588354026
1218,-37515.39261048661
1219,-37554.49576539341
1220,-37499.156272148895
1221,-37590.86690294554
1222,-37645.085688773186
1223,-37589.27803694901
1224,-37552.140609112605
1225,-37571.5460393806
1226,-37529.57417697639
1227,-37528.4361822749
1228,-37613.43458374294
1229,-37732.126269343236
1230,-37727.921155467346
1231,-37736.75657321179
1232,-37699.19992110007
1233,-37706.14739237114
1234,-37741.23918655212
1235,-37798.51692086072
1236,-37788.03129344624
1237,-37772.400544031654
1238,-37714.10092234962
1239,-37689.82048620824
1240,-37701.86936269815
1241,-37662.73967757247
1242,-37701.90756138317
1243,-37646.29639438514
1244,-37628.11569149217
1245,-37586.614770801425
1246,-37503.38786458108
1247,-37528.718523343705
1248,-37439.54829774824
