Sensor,s_0
370,9699.974004774962
371,9680.298104232754
372,9666.130829423015
373,9629.639205839365
374,9604.234428720454
375,9688.369922450376
376,9751.13181613802
377,9747.201513771151
378,9735.612199493407
379,9701.876627609456
380,9706.414949976908
381,9741.497273450632
382,9744.252830980007
383,9692.582875229917
384,9664.164770303478
385,9620.294481722905
386,9622.0778221968
387,9734.06810700176
388,9707.038595308379
389,9636.7795300597
390,9614.416592688503
391,9629.355962629492
392,9606.327797366217
393,9582.79078249772
394,9636.237546133656
395,9579.732033899247
396,9529.406970055094
397,9583.218315082111
398,9485.360879961328
399,9520.099628643196
400,9605.3291027316
401,9580.48381855527
402,9633.81385777328
403,9687.022162054958
404,9723.896006696526
405,9769.1855061232
406,9768.639838561856
407,9847.646886113522
408,9865.986045257845
409,9962.304131030203
410,9968.294183217584
411,9907.104321083416
412,9950.014590137014
413,10025.125187740863
414,10029.41505147636
415,10058.5247539019
416,10088.635685365178
417,10042.494753563298
418,9965.756614172533
419,9941.236654620825
420,9944.72569373306
421,9956.295806776923
422,9926.949460939075
423,9944.348369887608
424,9948.979024139768
425,9974.027152565235
426,9940.299011037365
427,9855.53075895208
428,9872.076793703005
429,9923.095947410413
430,9942.066613518931
431,10004.649103644897
432,10056.581880687556
433,10030.113490977894
434,10028.44765679842
435,10027.229951132482
436,10014.855060427597
437,9989.050051516608
438,9969.48121244719
439,9899.366493808351
440,9913.64041812922
441,10076.274872160839
442,10157.155683282392
443,10079.049786576707
444,10072.843526031556
445,10150.306806294913
446,10038.443722134733
447,10034.023089979411
448,10010.198342284244
449,9924.89744119456
450,9827.028986355535
451,9739.74321424241
452,9751.626559780012
453,9721.336409699503
454,9748.182385438591
455,9716.887082329475
456,9638.097039359784
457,9537.010696219755
458,9531.855610006878
459,9533.409666824808
460,9511.956574006112
461,9516.298524555024
462,9565.878705886258
463,9512.424093176487
464,9585.991128532027
465,9614.928249136152
466,9576.322261847026
467,9564.661472902022
468,9588.562457669232
469,9623.793209011226
470,9646.15077366164
471,9698.576975110034
472,9680.487282087226
473,9696.609996883875
474,9704.09935001023
475,9668.495796707479
476,9702.33704272898
477,9730.957006640165
478,9729.754491086103
479,9697.951614081265
480,9685.903602769387
481,9648.762244681478
482,9601.902104081686
483,9525.503534963282
484,9515.54043418102
485,9507.861978771722
486,9502.621159309158
487,9502.61020524447
488,9597.490019037767
489,9624.94327381775
490,9643.130545808352
491,9711.127427542302
492,9735.72187486824
493,9735.903867649253
494,9743.679292883096
495,9776.533346477228
496,9723.655604474734
497,9749.858613615776
498,9732.950909430032
499,9776.608414377986
500,9750.591625159574
501,9676.593033237492
502,9774.818932177355
503,9831.641923984027
504,9796.483943753425
505,9758.468725579472
506,9751.81306809803
507,9701.511318957837
508,9747.571397747959
509,9773.847652423221
510,9812.287015630849
511,9784.960541035663
512,9764.427983417143
513,9701.351182620976
514,9713.25976756257
515,9635.972179945467
516,9578.518016804119
517,9564.00425711573
518,9544.61526933089
519,9525.260555710509
520,9514.369028928139
521,9522.307342305121
522,9410.401481721205
523,9404.519387561208
524,9377.080655103095
525,9403.790772410966
526,9300.547918379872
527,9320.579686445144
528,9289.625057484982
529,9302.704521602083
530,9279.679664383899
531,9222.981337460258
532,9154.132000677806
533,9074.638037553132
534,9024.819317616495
535,9053.30332274963
536,9117.101393613422
537,9020.240386383079
538,9066.230647905439
539,8945.496041460823
540,8954.495998499655
541,8986.145791996329
542,9077.471279983953
543,9118.746971850038
544,9142.675063430577
545,9151.121184838934
546,9187.867682876948
547,9170.242373831952
548,9111.37588372765
549,9115.094309605609
550,9131.670562692967
551,9076.318048138946
552,9016.621241014713
553,8961.299828489718
554,8949.170218075264
555,8971.074162171628
556,9001.64976590867
557,8998.6252981962
558,8996.479523752834
559,9016.127906472511
560,9000.710891235
561,9079.777695150684
562,9117.384977640453
563,9186.156700254953
564,9150.49271096188
565,9154.875364076255
566,9198.875537192594
567,9153.890443828994
568,9125.894156519807
569,9142.628116003047
570,9174.861434903487
571,8972.873429374227
572,9027.25702160972
573,9013.643781646999
574,9007.994414172243
575,9065.507905590388
576,9134.081036221622
577,9104.94964600808
578,9043.766532603013
579,9065.687171016214
580,9109.42620343901
581,9111.267049468848
582,9102.910133251677
583,9061.613324513028
584,9070.175357566477
585,9074.290043874966
586,9091.537164061656
587,9097.677505888063
588,9159.044644924441
589,9154.719156502111
590,9156.074909209714
591,9237.787404317587
592,9257.446427986153
593,9282.177548654117
594,9364.117759627457
595,9461.58357951136
596,9465.11657358131
597,9317.424722241609
598,9321.847910918754
599,9269.850870809158
600,9160.272994723897
601,9147.947632693118
602,9070.423465511605
603,9048.985865852148
604,9030.395291834491
605,9013.973176089068
606,9035.940511169114
607,8948.154939093989
608,8884.797951265848
609,8870.235894658897
610,8892.590138983265
611,8835.404878819325
612,8898.027815606965
613,8799.186000967607
614,8775.5509598092
615,8842.635046701727
616,8889.625102665392
617,8892.967350135257
618,8913.219693730087
619,8887.024305641122
620,8914.2397010577
621,8933.191321324173
622,9000.86298006527
623,9045.943158730186
624,9060.588393368766
625,9065.128237236275
626,9039.267320976456
627,9102.001762118045
628,9168.324536550512
629,9123.43349911386
630,9154.310634799016
631,9189.936691147823
632,9162.08153098216
633,9158.594527192168
634,9177.656779814348
635,9158.706834541685
636,9187.360352377362
637,9244.13365304807
638,9332.87057914656
639,9367.686016067817
640,9339.273100451861
641,9382.900236802656
642,9424.48760579624
643,9372.455377855285
644,9442.714408355945
645,9414.411609878985
646,9363.261984384337
647,9449.003739649108
648,9459.590157836521
649,9434.379064934617
650,9296.785731409589
651,9298.573026908112
652,9292.584325294883
653,9219.866884503728
654,9271.196552784488
655,9238.008840666094
656,9185.239938979395
657,9246.48893677902
658,9339.377108344586
659,9356.977928706377
660,9345.17107003316
661,9369.291306685616
662,9438.256647698483
663,9361.611907477505
664,9332.28820620099
665,9426.327891607467
666,9497.528860953222
667,9483.753163389965
668,9464.020003499363
669,9534.302289081988
670,9595.313148834606
671,9546.985797243417
672,9569.347031108706
673,9551.253781669426
674,9535.170394897908
675,9557.833548844868
676,9492.135316086258
677,9538.445673353293
678,9529.245212648164
679,9590.117667112921
680,9664.742583364467
681,9592.354164896235
682,9540.50880753894
683,9513.78489681124
684,9492.527672546486
685,9523.927537134767
686,9506.665786026337
687,9456.340051201896
688,9416.165947660966
689,9381.73172455
690,9304.664550747659
691,9351.29360891962
692,9378.765751614841
693,9357.96848956648
694,9433.280190503236
695,9451.783729378132
696,9458.323689068387
697,9391.479323842028
698,9384.852430115012
699,9384.445362672672
700,9414.73802734357
701,9404.688562736836
702,9378.256879347386
703,9278.408236958445
704,9173.63649756804
705,9188.48748278131
706,9122.884727593724
707,9169.527924586457
708,9082.664766244969
709,9063.813412412066
710,9093.650422132361
711,9116.062971501755
712,9175.77765650345
713,9116.430751628563
714,9109.360076280645
715,9152.324319431826
716,9176.049459055903
717,9082.646450357584
718,9064.577918178968
719,9093.22687217599
720,9196.93244022328
721,9196.38326698836
722,9222.621777927205
723,9273.050086922583
724,9274.991126546745
725,9271.732820396559
726,9268.589994257318
727,9218.903234283765
728,9320.851597358402
729,9264.318230985642
730,9292.933843875766
731,9253.491854016205
732,9260.558550013106
733,9229.835219501876
734,9250.35531534944
735,9240.259761661055
736,9208.481318266802
737,9253.00334111712
738,9285.173179054938
739,9275.390396156348
740,9272.158531805333
741,9322.9505605184
742,9306.740585586205
743,9300.092742844725
744,9285.208905508276
745,9304.571185742094
746,9229.350184939765
747,9253.698206760115
748,9247.652458576922
749,9314.871276508837
750,9294.434713697647
751,9293.310046472307
752,9230.444590604695
753,9249.063511938288
754,9244.371312824785
755,9179.78733731316
756,9220.740453170109
757,9207.515743973117
758,9144.071776571893
759,9156.963092711798
760,9278.188632298716
761,9323.510689790888
762,9276.209420766329
763,9253.77759817792
764,9269.193899406624
765,9265.929128480318
766,9185.802148001127
767,9205.5562135955
768,9191.915128642398
769,9148.299178387657
770,9065.768161179863
771,9133.452205205505
772,9091.307791099633
773,9060.050789217763
774,9099.089399142651
775,9153.490548570986
776,9113.004635165946
777,9121.504291023284
778,9154.444679404456
779,9218.270906651454
780,9272.394808899993
781,9310.8340962763
782,9355.199963427589
783,9298.173027806119
784,9294.86173955219
785,9275.263819481263
786,9291.37816708993
787,9259.425550981126
788,9206.238066560985
789,9272.036745404417
790,9329.678685243976
791,9283.39981968272
792,9290.42699190087
793,9370.001547457578
794,9398.805401049021
795,9410.225550555168
796,9414.17649624208
797,9345.808755397256
798,9308.095365425348
799,9322.393850306638
800,9235.937483117246
801,9274.658781258135
802,9264.272579730585
803,9252.594963694977
804,9216.543308556085
805,9227.381314588352
806,9243.253282004891
807,9309.37373670702
808,9196.472276116821
809,9210.000141881621
810,9181.10355556206
811,9140.39048481109
812,9067.562890429317
813,9158.49194910825
814,9200.499030395134
815,9191.517679148685
816,9180.797123698354
817,9201.309319988864
818,9321.800169377922
819,9356.399421733568
820,9388.031628553319
821,9397.762098687199
822,9421.768000036744
823,9417.609210915834
824,9468.111701477117
825,9493.787158998637
826,9429.335768487701
827,9380.047698362254
828,9291.26705862995
829,9161.488128640147
830,9113.454806594738
831,9125.698437772524
832,9090.733337592237
833,9033.886629673372
834,9044.573562889238
835,9141.473121159099
836,9132.517302493572
837,9059.623400574883
838,9096.883678220918
839,9085.217351761554
840,9085.579189719454
841,9142.743372344661
842,9086.870526229866
843,9007.710061056001
844,9001.061618984833
845,8989.199463228042
846,8992.329773559288
847,9011.419077331595
848,8950.561926568203
849,8933.180544989675
850,8931.6095676315
851,8878.958947446188
852,8768.57168982526
853,8842.730790819456
854,8880.185202453358
855,8939.001250706715
856,8937.77142679338
857,8929.929385399551
858,8968.88123849195
859,8890.829450816464
860,8922.698164187073
861,8996.410419164476
862,8948.190370820588
863,8996.228989413887
864,8963.705202771504
865,9076.855128906547
866,9063.42642149999
867,9045.452443311791
868,9081.140119758133
869,9073.348574005235
870,9008.521887156754
871,9014.396737087725
872,9085.114484422462
873,9114.805022211907
874,9156.97812931364
875,9159.101430641966
876,9178.59650658983
877,9196.3766303925
878,9255.998180052644
879,9294.28176310708
880,9307.002333143442
881,9268.254379355587
882,9280.4608059665
883,9272.760315024896
884,9307.737901123097
885,9450.318610959399
886,9393.485064449926
887,9391.58290691338
888,9365.050022897462
889,9379.171170679252
890,9337.34238350353
891,9232.42400497578
892,9249.476608493835
893,9358.787416351885
894,9452.481379356324
895,9451.240679023547
896,9456.628219488648
897,9406.374838777074
898,9386.572860347585
899,9413.622747558786
900,9296.872931602804
901,9281.967097973604
902,9328.93034204263
903,9358.366376148497
904,9321.975182834223
905,9384.547487352274
906,9411.033532602343
907,9411.256120449238
908,9432.886636784573
909,9479.779669534637
910,9357.388008279515
911,9261.62403560163
912,9264.21086889377
913,9266.618779570159
914,9313.065413309087
915,9281.061038032407
916,9352.432903262656
917,9316.865343411024
918,9288.203133836903
919,9257.062378194343
920,9295.685611149076
921,9287.575575585195
922,9308.290601653893
923,9232.085707158787
924,9254.10435106364
925,9374.4837637212
926,9347.422725779954
927,9314.756148800705
928,9258.124480932865
929,9288.165113821844
930,9378.773686460312
931,9393.831145406504
932,9402.90531375367
933,9375.681784205508
934,9406.288742664969
935,9348.34421332534
936,9350.211824629836
937,9341.326124276353
938,9297.818397618787
939,9303.148722624248
940,9212.917398063682
941,9235.366857827643
942,9264.268635113258
943,9324.563426339748
944,9390.944221415533
945,9480.735773158884
946,9483.448225310081
947,9464.286822854896
948,9554.5240974799
949,9659.29671411129
950,9738.622576101263
951,9752.203096324087
952,9792.098560176917
953,9796.240356316512
954,9830.529538899944
955,9804.029928302374
956,9841.899844741558
957,9936.008251922301
958,9904.21378037577
959,9929.837750310591
960,9913.110949460006
961,9905.272534798702
962,9855.546092274368
963,9846.509402600337
964,9823.330509636293
965,9846.686697626037
966,9840.585699428277
967,9810.53450952799
968,9819.276424801956
969,9779.100132931148
970,9664.144606552516
971,9629.09414229649
972,9666.551722329155
973,9686.595073342709
974,9671.55026746805
975,9774.318794286246
976,9797.814385917332
977,9877.997341832477
978,9852.771643709832
979,9887.192285016261
980,9878.021179089117
981,9801.01635249393
982,9794.060358439301
983,9783.641404331873
984,9899.539632772627
985,9906.000169612993
986,9840.95120119897
987,9784.897687120016
988,9851.386219619904
989,9795.576569849334
990,9752.397964974632
991,9838.209861234887
992,9841.631962399451
993,9771.29640462058
994,9825.774855360145
995,9766.18193512109
996,9877.654073755453
997,9879.621626967511
998,9859.283732572221
999,9805.001664667385
1000,9728.744411473843
1001,9733.982472133666
1002,9748.570434901365
1003,9746.817526142495
1004,9737.10329597326
1005,9732.625025049627
1006,9689.768867134051
1007,9660.754784468529
1008,9664.942755267342
1009,9736.618445516368
1010,9710.006271656453
1011,9737.644631922753
1012,9723.056349873741
1013,9771.580529659468
1014,9800.483245867843
1015,9819.377259312692
1016,9855.879168057596
1017,9953.24050247388
1018,10001.265530153756
1019,10000.774741156174
1020,9948.894933639664
1021,9898.476118024464
1022,9974.69882347968
1023,10062.622738068174
1024,10100.15163514634
1025,10152.007565399905
1026,10227.547875407594
1027,10256.267173327795
1028,10346.679351108603
1029,10351.451994922465
1030,10391.76477388083
1031,10472.979785306705
1032,10375.353846862647
1033,10328.26853270109
1034,10395.20576603039
1035,10431.380805201426
1036,10459.274323799902
1037,10470.849645863924
1038,10514.037005390399
1039,10386.742921929204
1040,10423.674834851332
1041,10443.29396418876
1042,10408.325381079654
1043,10359.131202718809
1044,10455.511770437628
1045,10434.876326984966
1046,10404.503119959614
1047,10423.108822359574
1048,10323.401112118127
1049,10321.62689998935
1050,10343.792485814389
1051,10351.505013444568
1052,10354.942784044953
1053,10331.273688168798
1054,10328.221313537502
1055,10316.047475450947
1056,10269.168341792072
1057,10225.45801882651
1058,10212.45661578486
1059,10181.24019109123
1060,10215.562307843302
1061,10191.339827724845
1062,10213.096785279486
1063,10328.964475382425
1064,10358.788879152835
1065,10331.867633522696
1066,10372.926872376207
1067,10380.773500317953
1068,10352.277431079456
1069,10354.47929008216
1070,10378.694093364238
1071,10491.831701632178
1072,10470.336332534118
1073,10348.591556684107
1074,10326.125252047059
1075,10163.94275524696
1076,10161.314491018162
1077,10097.299230014854
1078,10147.681659900023
1079,10206.563515115815
1080,10195.158559532149
1081,10201.093823195624
1082,10186.878405865495
1083,10218.501136960353
1084,10269.185177856565
1085,10197.376168068504
1086,10186.258771875287
1087,10175.264900158772
1088,10216.880214478293
1089,10232.917939927689
1090,10186.142370436719
1091,10153.111526750545
1092,10159.8395865827
1093,10142.171262255397
1094,10120.527075245274
1095,10093.118944506003
1096,10118.047386016884
1097,10063.062630664403
1098,10085.75483701521
1099,10070.454360420626
1100,10012.034723410477
1101,10101.278222819872
1102,10206.215206786637
1103,10261.82817922822
1104,10277.775912335253
1105,10283.618405831363
1106,10131.776512336386
1107,10159.10095678456
1108,10198.659412744586
1109,10115.601514228409
1110,10102.298589659926
1111,10193.468773144907
1112,10251.607412573187
1113,10255.297247916895
1114,10258.706293073703
1115,10238.803696718685
1116,10172.324368677047
1117,10162.114362502594
1118,10135.73828106191
1119,10116.360242383362
1120,10071.00056887333
1121,10011.851164750302
1122,10043.56449057837
1123,9979.426045542501
1124,9989.668621961091
1125,10036.981694087004
1126,10074.345816297568
1127,10078.409862311997
1128,10051.41187558689
1129,10128.50260642476
1130,10052.824503362865
1131,10055.501165622632
1132,10016.491169593324
1133,10052.204621997205
1134,10032.428604300307
1135,10038.013440337609
1136,10038.109413301156
1137,10035.069929171246
1138,10102.142654250913
1139,10119.774437545178
1140,10152.118081605371
1141,10070.330144091564
1142,10022.254282172737
1143,10119.253815289449
1144,10113.488265608677
1145,10184.11255612343
1146,10205.909579865956
1147,10238.942437303995
1148,10215.364479897396
1149,10263.473117073692
1150,10240.259922100091
1151,10260.79219043987
1152,10275.27282865971
1153,10293.566653006468
1154,10297.43009309781
1155,10313.94936989073
1156,10332.817148209133
1157,10346.133217119877
1158,10374.564515925551
1159,10352.111241347719
1160,10332.538808509426
1161,10208.094014448372
1162,10222.341175100413
1163,10213.006051675055
1164,10235.255293162305
1165,10263.756142789449
1166,10331.256400519173
1167,10366.809213255941
1168,10361.69883403787
1169,10409.603318290776
1170,10430.79037905992
1171,10476.021788806254
1172,10485.995658821575
1173,10443.344692660607
1174,10570.026531174477
1175,10619.760540998845
1176,10615.726267769043
1177,10703.84653933686
1178,10733.703591093412
1179,10703.962854156474
1180,10683.937003685443
1181,10663.271286892155
1182,10737.74116321801
1183,10825.98306326351
1184,10777.869262894203
1185,10769.596322351073
1186,10786.787266532454
1187,10811.28747108428
1188,10759.150555316102
1189,10881.186623065876
1190,10871.821821383552
1191,10874.670770377783
1192,10932.21781723001
1193,11008.09963492123
1194,10967.963711505228
1195,11031.126769555414
1196,11001.808874009312
1197,11025.274160303297
1198,10964.627990600757
1199,11040.982674619218
1200,11102.250790863462
1201,11130.265960716972
1202,11081.278228293748
1203,11138.910702861496
1204,11184.911404259874
1205,11230.366501226781
1206,11287.710675081362
1207,11220.466734868769
1208,11308.76165633793
1209,11305.309915437083
1210,11346.0749530959
1211,11390.64492977064
1212,11341.443563105546
1213,11392.65256319513
1214,11440.869037645945
1215,11452.26621281683
1216,11451.464484647464
1217,11485.80304725762
1218,11394.676818341946
1219,11414.40523293515
1220,11430.270948096806
1221,11331.994084891225
1222,11320.306650739303
1223,11287.279797538587
1224,11218.302079902463
1225,11211.769858572467
1226,11322.49495395282
1227,11279.025892645295
1228,11244.235599845733
1229,11228.404686959899
1230,11210.73102294732
1231,11215.48304730574
1232,11244.346009709388
1233,11263.98370053593
1234,11285.729952736408
1235,11358.350652709423
1236,11405.281139356206
1237,11412.57207817629
1238,11490.50152519423
1239,11467.882954738625
1240,11450.116618406624
1241,11504.104373563629
1242,11477.643861196293
1243,11389.044036421117
1244,11433.272752004863
1245,11495.845406917555
1246,11460.751356287272
1247,11510.507618751339
1248,11506.34076035233
1249,11576.85698777453
1250,11634.469484815618
1251,11595.957842007007
1252,11548.692634832943
1253,11565.538244733076
1254,11521.239838458463
1255,11510.058969273092
1256,11558.036122771971
1257,11547.25006071255
1258,11582.015653504712
1259,11565.693040188493
1260,11638.107087104443
1261,11609.238065974692
1262,11570.741116742927
1263,11623.525563746372
1264,11646.928700464803
1265,11696.254481779764
1266,11655.261637033887
1267,11569.983163203902
1268,11591.721893733225
1269,11638.920448149313
1270,11625.121404344947
1271,11649.974009424546
1272,11624.98238134077
1273,11655.211537184163
1274,11686.670247631777
1275,11609.314916505471
1276,11629.910032389742
1277,11657.742857467008
1278,11693.167807478412
1279,11787.88283922767
1280,11846.066135772948
1281,11772.038309437046
1282,11761.37913054687
1283,11718.0670162282
1284,11652.257379688592
1285,11669.561998396897
1286,11733.890239141856
1287,11735.668056374137
1288,11598.386972658227
1289,11636.414900968983
1290,11672.509054569264
1291,11664.138658865511
1292,11671.99172023343
1293,11689.73622828963
1294,11654.464879926107
1295,11634.37819698429
1296,11666.457055150126
1297,11713.367025468857
1298,11662.405368733724
1299,11709.946106201063
1300,11688.533148269336
1301,11626.027413045611
1302,11537.660986879611
1303,11642.498335724547
1304,11717.63983170005
1305,11774.217325475092
1306,11719.106469531735
1307,11737.378431718618
1308,11714.028725968794
1309,11662.88889942078
1310,11648.666231593788
1311,11631.005664180924
1312,11642.448148933525
1313,11653.868077469142
1314,11624.296006586315
1315,11591.472448387925
1316,11572.655655423514
1317,11581.830000146214
1318,11602.25565717181
1319,11632.719555753081
1320,11585.143715825383
1321,11663.157311697983
1322,11605.616731754462
1323,11581.235199089293
1324,11605.156601578792
1325,11529.809152061665
1326,11472.645924332093
1327,11386.314079534894
1328,11407.39230485923
1329,11368.893128500657
1330,11342.941432558784
1331,11345.384819662788
1332,11359.673613266408
1333,11350.764936609985
1334,11364.597956937856
1335,11467.766618304491
1336,11491.62887914018
1337,11506.71345380546
1338,11514.587556672583
1339,11426.677988484116
1340,11392.900684569597
1341,11391.252364028624
1342,11454.152144832042
1343,11509.324828809165
1344,11503.647681903525
1345,11584.299050377476
1346,11607.684587861459
1347,11565.193864263016
1348,11625.575031028508
1349,11645.65309201239
1350,11637.871944197454
1351,11747.302868927543
1352,11769.273094123222
1353,11695.235182258726
1354,11645.046981743293
1355,11599.574778128037
1356,11589.885355194408
1357,11527.989054964673
1358,11517.538258916893
1359,11467.66693082663
1360,11455.818099939084
1361,11452.67290359762
